ORF,ranks,weighted_rank
YKR080W,746,0.295756883
YKR081C,740,0.549638828
YKR082W,453,0.322952091
YKR083C,221,0.433184316
YKR084C,478,0.432623
YKR085C,236,0.479780628
YKR086W,475,0.358295137
YKR087C,273,0.308997642
YKR088C,287,0.260420699
YKR089C,228,0.39495636
YKR090W,344,0.299703774
YKR091W,107,0.354457261
YKR092C,659,0.404604908
YKR093W,335,0.339210853
YKR094C,970,0.591502843
YKR095W,390,0.337429737
YKR095W-A,21,0.486009819
YKR096W,103,0.354558442
YKR097W,536,0.348406242
YKR098C,117,0.313484425
YKR099W,1234,0.298445934
YKR100C,61,0.456505686
YKR101W,167,0.452056847
YKR102W,124,0.285785786
YKR103W,133,0.264888949
YKR104W,195,0.291162958
YKR105C,381,0.235679249
YKR106W,273,0.234813568
YLL001W,609,0.328279018
YLL002W,399,0.342352377
YLL003W,143,0.373310373
YLL004W,285,0.415092285
YLL005C,90,0.317851185
YLL006W,186,0.418526053
YLL006W-A,2,0.381881882
YLL007C,34,0.357504563
YLL008W,817,0.466101352
YLL009C,449,0.37952652
YLL010C,247,0.283412968
YLL011W,643,0.53581731
YLL012W,200,0.305750751
YLL013C,611,0.279726535
YLL014W,127,0.315441426
YLL015W,168,0.259861052
YLL018C,787,0.342204975
YLL018C-A,242,0.441644123
YLL019C,581,0.260799526
YLL019W-A,1,0.921921922
YLL020C,5,0.354754755
YLL021W,284,0.420920921
YLL022C,351,0.360788139
YLL023C,209,0.330229751
YLL024C,904,0.282944449
YLL025W,77,0.429000429
YLL026W,986,0.342079402
YLL027W,334,0.335098572
YLL028W,239,0.309367945
YLL029W,491,0.264790248
YLL030C,31,0.491814395
YLL031C,181,0.352092424
YLL032C,212,0.305664155
YLL033W,77,0.444730445
YLL034C,642,0.437699382
YLL035W,240,0.326755923
YLL036C,624,0.393297143
YLL038C,186,0.299202428
YLL039C,1503,0.446852042
YLL040C,430,0.312254115
YLL041C,710,0.363916029
YLL042C,84,0.507865008
YLL043W,407,0.291699562
YLL044W,111,0.332061792
YLL045C,776,0.476520335
YLL046C,44,0.390595141
YLL047W,1,0.196196196
YLL048C,265,0.272389371
YLL049W,100,0.38958959
YLL050C,485,0.330355097
YLL051C,115,0.355459808
YLL052C,227,0.26026908
YLL053C,995,0.423999879
YLL054C,33,0.452998453
YLL055W,171,0.306774611
YLL056C,176,0.317089817
YLL057C,197,0.333729669
YLL058W,152,0.391147727
YLL059C,6,0.74024024
YLL060C,437,0.29040024
YLL061W,129,0.306903803
YLL062C,222,0.317209101
YLL063C,141,0.331267438
YLL064C,135,0.438653468
YLL065W,44,0.438779689
YLL066C,102,0.474346896
YLL066W-A,58,0.422802112
YLL066W-B,44,0.406565657
YLL067C,151,0.452306611
YLL067W-A,7,0.706849707
YLR001C,83,0.272055188
YLR002C,590,0.558970835
YLR003C,419,0.516896371
YLR004C,132,0.337951588
YLR005W,278,0.592866248
YLR006C,397,0.296561045
YLR007W,164,0.307923777
YLR008C,355,0.391030467
YLR009W,714,0.613007966
YLR010C,85,0.409303421
YLR011W,213,0.290863634
YLR012C,77,0.300703301
YLR013W,362,0.259021452
YLR014C,248,0.296784688
YLR015W,337,0.274396058
YLR016C,218,0.40302688
YLR017W,477,0.278966598
YLR018C,139,0.45841525
YLR019W,194,0.277839695
YLR020C,151,0.292524312
YLR021W,87,0.396845121
YLR022C,459,0.328539869
YLR023C,127,0.331465324
YLR024C,370,0.309458107
YLR025W,368,0.367769944
YLR026C,294,0.470562399
YLR027C,492,0.358437706
YLR028C,485,0.295423258
YLR029C,663,0.557868577
YLR030W,7,0.482482482
YLR031W,45,0.343699255
YLR032W,583,0.342543229
YLR033W,127,0.421011563
YLR034C,261,0.363712371
YLR035C,338,0.296234104
YLR035C-A,26,0.281704782
YLR036C,8,0.364114114
YLR037C,142,0.411799123
YLR038C,416,0.397173616
YLR039C,300,0.291371371
YLR040C,63,0.427475094
YLR041W,6,0.652152152
YLR042C,92,0.371980676
YLR043C,752,0.285053671
YLR044C,476,0.342844946
YLR045C,401,0.42500855
YLR046C,78,0.407972075
YLR047C,112,0.34479122
YLR048W,892,0.490744107
YLR049C,53,0.323644399
YLR050C,32,0.465027528
YLR051C,448,0.517182361
YLR052W,128,0.407845345
YLR053C,95,0.321205416
YLR054C,47,0.504312823
YLR055C,295,0.332481634
YLR056W,355,0.324527344
YLR057W,124,0.34009009
YLR058C,858,0.317394317
YLR059C,242,0.316262544
YLR060W,854,0.313646199
YLR061W,568,0.566110124
YLR062C,159,0.330078506
YLR063W,173,0.330347689
YLR064W,135,0.319512105
YLR065C,147,0.340987246
YLR066W,179,0.356602412
YLR067C,354,0.351484253
YLR068W,274,0.362713078
YLR069C,918,0.338295812
YLR070C,349,0.302939042
YLR071C,252,0.434613185
YLR072W,92,0.362460286
YLR073C,172,0.279919454
YLR074C,552,0.464778184
YLR075W,765,0.49878506
YLR076C,104,0.300627551
YLR077W,268,0.253873276
YLR078C,220,0.464264264
YLR079W,313,0.452174219
YLR080W,116,0.285164475
YLR081W,576,0.256308392
YLR082C,60,0.362612613
YLR083C,277,0.262894664
YLR084C,123,0.356291251
YLR085C,255,0.331979038
YLR086W,584,0.379365667
YLR087C,243,0.27235054
YLR088W,130,0.373342573
YLR089C,563,0.316586569
YLR090W,294,0.333833834
YLR091W,66,0.402038402
YLR092W,233,0.31298251
YLR093C,290,0.382613648
YLR094C,20,0.431731732
YLR095C,81,0.408705001
YLR096W,387,0.25736072
YLR097C,128,0.426919107
YLR098C,157,0.283525564
YLR099C,200,0.292027027
YLR099W-A,76,0.436041304
YLR100W,169,0.397124936
YLR101C,17,0.316728493
YLR102C,178,0.395305418
YLR103C,377,0.518614105
YLR104W,72,0.370412079
YLR105C,156,0.369388619
YLR106C,583,0.44389501
YLR107W,294,0.276262657
YLR108C,102,0.395464092
YLR109W,420,0.325747176
YLR110C,286,0.311535312
YLR111W,28,0.318032318
YLR112W,29,0.400952677
YLR113W,1043,0.362646443
YLR114C,93,0.318113813
YLR115W,375,0.305174508
YLR116W,362,0.378643837
YLR117C,313,0.461435877
YLR118C,259,0.289880614
YLR119W,119,0.398776928
YLR120C,269,0.286706781
YLR120W-A,2,0.704204204
YLR121C,228,0.279011468
YLR122C,2,0.702702703
YLR123C,37,0.357222087
YLR124W,6,0.772772773
YLR125W,38,0.481718561
YLR126C,531,0.297894882
YLR127C,173,0.462207873
YLR128W,147,0.407421026
YLR129W,694,0.534276351
YLR130C,229,0.310423961
YLR131C,508,0.330103726
YLR132C,20,0.409359359
YLR133W,296,0.31638057
YLR134W,334,0.336764909
YLR135W,172,0.404683754
YLR136C,417,0.322027063
YLR137W,188,0.340814218
YLR138W,292,0.308764244
YLR139C,11,0.421967422
YLR140W,2,0.555055055
YLR141W,76,0.390205995
YLR142W,555,0.316119723
YLR143W,384,0.23934351
YLR144C,161,0.297825776
YLR145W,76,0.536352142
YLR146C,548,0.264253304
YLR146W-A,82,0.294819209
YLR147C,564,0.409753725
YLR148W,308,0.36984387
YLR149C,337,0.342654227
YLR149C-A,24,0.353603604
YLR150W,365,0.508247974
YLR151C,490,0.286259729
YLR152C,61,0.277178818
YLR153C,614,0.314196933
YLR154C,187,0.362201774
YLR154C-G,47,0.342299747
YLR154C-H,50,0.336076076
YLR154W-A,14,0.387315887
YLR154W-B,41,0.348348348
YLR154W-C,72,0.317025359
YLR154W-E,41,0.348348348
YLR154W-F,41,0.348348348
YLR155C,196,0.30606627
YLR156C-A,1,0.630630631
YLR156W,57,0.338197847
YLR157C,217,0.286821384
YLR157C-A,14,0.210710711
YLR157C-B,16,0.214214214
YLR157W-E,1,0.45045045
YLR158C,187,0.3112899
YLR159C-A,1,0.630630631
YLR160C,224,0.340389497
YLR162W,80,0.367104605
YLR162W-A,15,0.35955956
YLR163C,479,0.365666293
YLR163W-A,51,0.426661956
YLR164W,162,0.350072295
YLR165C,261,0.237191214
YLR166C,242,0.374543965
YLR167W,1209,0.534637201
YLR168C,136,0.355789613
YLR169W,1,0.173173173
YLR170C,150,0.432105439
YLR171W,3,0.219219219
YLR172C,470,0.308806679
YLR173W,78,0.330150663
YLR174W,538,0.376785708
YLR175W,1108,0.42853955
YLR176C,261,0.348083716
YLR177W,201,0.315121091
YLR178C,665,0.378224841
YLR179C,339,0.289475316
YLR180W,845,0.289465797
YLR181C,96,0.40876293
YLR182W,888,0.321540008
YLR183C,212,0.415028236
YLR184W,31,0.387225936
YLR185W,552,0.605723477
YLR186W,768,0.477395364
YLR187W,71,0.320207531
YLR188W,178,0.279284903
YLR189C,216,0.336229748
YLR190W,120,0.372330664
YLR191W,222,0.444805166
YLR192C,260,0.351282051
YLR193C,140,0.396567997
YLR194C,161,0.335988162
YLR195C,307,0.329515183
YLR196W,685,0.486081702
YLR197W,1032,0.495552723
YLR198C,22,0.23964874
YLR199C,93,0.520585101
YLR200W,455,0.275532676
YLR201C,215,0.340703494
YLR202C,3,0.446446446
YLR203C,185,0.385596407
YLR204W,131,0.357403205
YLR205C,317,0.318340422
YLR206W,274,0.34662765
YLR207W,219,0.364949424
YLR208W,563,0.435113622
YLR209C,390,0.318505685
YLR210W,490,0.413721885
YLR211C,62,0.48543705
YLR212C,513,0.289476611
YLR213C,83,0.324167541
YLR214W,183,0.363981468
YLR215C,161,0.279845062
YLR216C,535,0.309664805
YLR217W,1,0.883883884
YLR218C,101,0.444028187
YLR219W,91,0.345994346
YLR220W,282,0.326943965
YLR221C,339,0.526680072
YLR222C,680,0.545286463
YLR222C-A,1,0.550550551
YLR223C,479,0.367256609
YLR224W,79,0.523384144
YLR225C,9,0.25736848
YLR226W,160,0.416566567
YLR227C,19,0.458774564
YLR227W-A,14,0.210710711
YLR227W-B,15,0.219285953
YLR228C,163,0.313614228
YLR229C,827,0.405424772
YLR230W,20,0.393893894
YLR231C,203,0.32548805
YLR232W,28,0.488702989
YLR233C,448,0.306357697
YLR234W,888,0.327683539
YLR235C,30,0.353153153
YLR236C,13,0.448602449
YLR237W,174,0.321212017
YLR238W,250,0.267555556
YLR239C,272,0.290121003
YLR240W,745,0.330729387
YLR241W,114,0.306121911
YLR242C,221,0.312239842
YLR243W,432,0.339392633
YLR244C,639,0.25898512
YLR245C,415,0.323841914
YLR246W,109,0.356319622
YLR247C,494,0.290673264
YLR248W,288,0.294030141
YLR249W,932,0.347219537
YLR250W,92,0.368390129
YLR251W,293,0.418664398
YLR252W,171,0.3498879
YLR253W,243,0.282920781
YLR254C,64,0.403700576
YLR255C,27,0.273940607
YLR256W,123,0.397714788
YLR256W-A,20,0.357257257
YLR257W,66,0.355491855
YLR258W,617,0.357878137
YLR259C,969,0.329735308
YLR260W,367,0.295431671
YLR261C,46,0.423684554
YLR262C,634,0.373194962
YLR262C-A,146,0.336459747
YLR263W,143,0.442813443
YLR264C-A,24,0.321112779
YLR264W,572,0.578029078
YLR265C,112,0.426024239
YLR266C,128,0.349404092
YLR267W,86,0.312463626
YLR268W,488,0.423569061
YLR269C,3,0.290957624
YLR270W,366,0.367080195
YLR271W,38,0.375006586
YLR272C,347,0.367595261
YLR273C,149,0.402496456
YLR274W,634,0.445109147
YLR275W,627,0.406449512
YLR276C,806,0.434533789
YLR277C,298,0.323283015
YLR278C,128,0.384126314
YLR279W,2,0.373373373
YLR280C,29,0.383383383
YLR281C,465,0.320785301
YLR283W,12,0.624290958
YLR284C,387,0.301583237
YLR285C-A,3,0.458458458
YLR285W,178,0.309427405
YLR286C,249,0.342519226
YLR286W-A,1,0.87987988
YLR287C,544,0.564816655
YLR287C-A,378,0.670347596
YLR288C,238,0.409144439
YLR289W,726,0.351163836
YLR290C,229,0.311031556
YLR291C,235,0.320043448
YLR292C,193,0.327939338
YLR293C,694,0.344700608
YLR294C,46,0.436588763
YLR295C,218,0.387217493
YLR296W,4,0.944694695
YLR297W,19,0.515831621
YLR298C,264,0.44314011
YLR299C-A,1,0.878878879
YLR299W,365,0.310208839
YLR300W,241,0.306559672
YLR301W,65,0.332332332
YLR302C,27,0.375227079
YLR303W,450,0.317897898
YLR304C,691,0.393413674
YLR305C,663,0.289675799
YLR306W,211,0.451944836
YLR307C-A,18,0.381659437
YLR307W,272,0.26366072
YLR308W,255,0.264578304
YLR309C,131,0.367390291
YLR310C,370,0.346343641
YLR311C,14,0.229014729
YLR312C,195,0.311583378
YLR312W-A,167,0.553002104
YLR313C,65,0.420543621
YLR314C,359,0.322991515
YLR315W,137,0.369712778
YLR316C,333,0.322830338
YLR317W,21,0.29029029
YLR318W,378,0.373993041
YLR319C,238,0.422355128
YLR320W,241,0.305089322
YLR321C,266,0.316925949
YLR322W,28,0.445373945
YLR323C,231,0.424732091
YLR324W,136,0.356341636
YLR325C,551,0.603796174
YLR326W,40,0.392867868
YLR327C,300,0.3828662
YLR328W,335,0.283576113
YLR329W,101,0.361361361
YLR330W,373,0.307521999
YLR331C,35,0.288974689
YLR332W,227,0.363085553
YLR333C,480,0.608808809
YLR334C,19,0.561192772
YLR335W,520,0.336933087
YLR336C,413,0.430888516
YLR337C,238,0.397355339
YLR338W,61,0.37037037
YLR339C,85,0.364599894
YLR340W,1008,0.501701106
YLR341W,58,0.426271099
YLR342W,575,0.340991426
YLR342W-A,18,0.555722389
YLR343W,94,0.321662088
YLR344W,696,0.549070622
YLR345W,363,0.366338791
YLR346C,81,0.450302154
YLR347C,691,0.361287481
YLR347W-A,1,0.788788789
YLR348C,312,0.289106414
YLR349W,2,0.583583584
YLR350W,300,0.366816817
YLR351C,261,0.382670026
YLR352W,82,0.482592348
YLR353W,53,0.449902733
YLR354C,613,0.337513696
YLR355C,757,0.317193019
YLR356W,226,0.323354328
YLR357W,564,0.304290106
YLR358C,60,0.446296296
YLR359W,714,0.330797184
YLR360W,189,0.363824142
YLR361C,314,0.279904108
YLR361C-A,16,0.231606607
YLR362W,511,0.393697024
YLR363C,47,0.35874172
YLR363W-A,24,0.414456123
YLR364C-A,1,0.970970971
YLR364W,157,0.285878235
YLR365W,2,0.413413413
YLR366W,1,0.970970971
YLR367W,699,0.512894869
YLR368W,106,0.456975844
YLR369W,675,0.302154006
YLR370C,226,0.338170028
YLR371W,412,0.356725658
YLR372W,500,0.297453453
YLR373C,120,0.310885886
YLR374C,2,0.549049049
YLR375W,261,0.256942767
YLR376C,130,0.465696466
YLR377C,631,0.384235265
YLR378C,929,0.467754083
YLR379W,9,0.619285953
YLR380W,103,0.319746931
YLR381W,142,0.559510214
YLR382C,701,0.308032712
YLR383W,461,0.369823185
YLR384C,466,0.327718276
YLR385C,69,0.519722621
YLR386W,159,0.357628068
YLR387C,257,0.428128518
YLR388W,618,0.546261472
YLR389C,273,0.361948029
YLR390W,101,0.36552394
YLR390W-A,96,0.372789456
YLR392C,44,0.442214942
YLR393W,115,0.375592984
YLR394W,192,0.393982524
YLR395C,279,0.41880949
YLR396C,270,0.418818819
YLR397C,700,0.374332904
YLR398C,601,0.394960684
YLR399C,671,0.396852889
YLR399W-A,1,0.810810811
YLR400W,1,0.179179179
YLR401C,467,0.299689411
YLR403W,351,0.337953338
YLR404W,109,0.398444316
YLR405W,321,0.232537834
YLR406C,497,0.570137542
YLR406C-A,1,0.551551552
YLR407W,54,0.416750083
YLR408C,32,0.394300551
YLR409C,613,0.553822991
YLR410W,386,0.305271593
YLR410W-A,14,0.210710711
YLR410W-B,43,0.443909025
YLR411W,223,0.331295421
YLR412C-A,3,0.325992659
YLR412W,24,0.250458792
YLR413W,125,0.307995996
YLR414C,132,0.299883217
YLR415C,5,0.27967968
YLR416C,1,0.196196196
YLR417W,275,0.369493129
YLR418C,455,0.336690537
YLR419W,533,0.288012215
YLR420W,377,0.306067341
YLR421C,260,0.407303457
YLR422W,300,0.326429763
YLR423C,192,0.406724433
YLR424W,257,0.389124533
YLR425W,280,0.321321321
YLR426W,270,0.291187484
YLR427W,79,0.361120614
YLR428C,2,0.511511512
YLR429W,624,0.292831293
YLR430W,698,0.373584186
YLR431C,115,0.454410933
YLR432W,714,0.283158509
YLR433C,658,0.314997368
YLR434C,2,0.583583584
YLR435W,614,0.443956986
YLR436C,147,0.343166296
YLR437C,80,0.38246997
YLR437C-A,1,0.782782783
YLR438C-A,390,0.420045687
YLR438W,486,0.336326038
YLR439W,406,0.462533963
YLR440C,151,0.384059556
YLR441C,1081,0.481779652
YLR442C,603,0.400239377
YLR443W,56,0.415165165
YLR444C,13,0.299145299
YLR445W,104,0.393932394
YLR446W,468,0.362430807
YLR447C,414,0.348034024
YLR448W,606,0.499950445
YLR449W,717,0.38332754
YLR450W,321,0.336853988
YLR451W,218,0.351746242
YLR452C,333,0.33426219
YLR453C,118,0.448804737
YLR454W,196,0.304181733
YLR455W,68,0.480554083
YLR456W,88,0.355514606
YLR457C,78,0.40373707
YLR458W,1,0.905905906
YLR459W,160,0.319256757
YLR460C,142,0.285003313
YLR461W,80,0.54466967
YLR462W,119,0.478470067
YLR463C,62,0.520552811
YLR465C,40,0.58475976
YLR466C-B,9,0.770770771
YLR466W,129,0.451932553
YLR467C-A,9,0.728172617
YLR467W,162,0.406054202
YML001W,612,0.389767218
YML002W,24,0.405530531
YML003W,24,0.379379379
YML004C,870,0.305057931
YML005W,222,0.35163091
YML006C,67,0.428801936
YML007C-A,30,0.452352352
YML007W,547,0.383096076
YML008C,803,0.306358663
YML009C,487,0.477502143
YML009C-A,16,0.432494995
YML009W-B,18,0.446279613
YML010W,576,0.397089798
YML011C,49,0.400379972
YML012C-A,38,0.466150361
YML012W,360,0.397080414
YML013W,381,0.322458942
YML014W,526,0.290678511
YML015C,178,0.472135056
YML016C,616,0.286655162
YML017W,124,0.39129452
YML018C,200,0.252587588
YML019W,211,0.379241801
YML020W,42,0.338290672
YML021C,646,0.305351791
YML022W,655,0.297280487
YML023C,90,0.343321099
YML024W,588,0.535237619
YML025C,725,0.43971972
YML026C,727,0.549443529
YML027W,365,0.299872475
YML028W,947,0.290810346
YML029W,148,0.365879393
YML030W,211,0.381210594
YML031C-A,1,0.970970971
YML031W,106,0.40508433
YML032C,612,0.480827232
YML034C-A,19,0.467678205
YML034W,194,0.373997709
YML035C,242,0.353407126
YML036W,123,0.34788447
YML037C,9,0.411856301
YML038C,166,0.305082191
YML039W,15,0.215215215
YML040W,70,0.284684685
YML041C,372,0.321665752
YML042W,336,0.385859073
YML043C,266,0.38608157
YML045W,72,0.304846513
YML045W-A,14,0.210710711
YML046W,207,0.428694395
YML047C,60,0.395211879
YML047W-A,1,0.908908909
YML048W,101,0.319507626
YML049C,508,0.496606843
YML050W,72,0.376140029
YML051W,462,0.268313768
YML052W,189,0.314319611
YML053C,25,0.358598599
YML054C,1085,0.3517333
YML054C-A,3,0.343009676
YML055W,130,0.404951105
YML056C,819,0.308459864
YML057C-A,33,0.314526648
YML057W,605,0.31299564
YML058W,309,0.364464788
YML058W-A,110,0.324260624
YML059C,541,0.282916928
YML060W,345,0.326007167
YML061C,457,0.353914089
YML062C,106,0.407813474
YML063W,1068,0.467933289
YML064C,435,0.330178454
YML065W,355,0.422323732
YML066C,77,0.336375336
YML067C,424,0.30853495
YML068W,121,0.534335989
YML069W,579,0.401126515
YML070W,230,0.30155808
YML071C,276,0.359185272
YML072C,239,0.300442702
YML073C,598,0.529897791
YML074C,588,0.363988138
YML075C,384,0.316326743
YML076C,81,0.358815606
YML077W,172,0.40503294
YML078W,573,0.337718172
YML079W,34,0.318200553
YML080W,539,0.36985037
YML081C-A,179,0.408430777
YML081W,294,0.236658427
YML082W,280,0.340944516
YML083C,63,0.37588382
YML085C,712,0.311104644
YML086C,258,0.276062885
YML087C,210,0.264574098
YML088W,230,0.344749097
YML089C,28,0.419490919
YML090W,17,0.430960372
YML091C,153,0.426236694
YML092C,432,0.420663719
YML093W,607,0.546544897
YML094C-A,45,0.392147703
YML094W,615,0.322118867
YML095C,329,0.52197182
YML096W,448,0.263240919
YML097C,706,0.279874776
YML098W,215,0.449323742
YML099C,188,0.34530275
YML099W-A,1,0.687687688
YML100W,378,0.393674097
YML100W-A,4,0.266016016
YML101C,67,0.366321545
YML101C-A,19,0.304409673
YML102W,345,0.372604489
YML103C,161,0.421390334
YML104C,225,0.310661773
YML105C,343,0.52958206
YML106W,864,0.2760631
YML107C,246,0.345357553
YML108W,58,0.272255014
YML109W,212,0.348829962
YML110C,308,0.326449826
YML111W,208,0.345590783
YML112W,200,0.356141141
YML113W,168,0.258568092
YML114C,170,0.356939292
YML115C,152,0.382731416
YML116W,430,0.251640012
YML116W-A,2,0.660660661
YML117W,565,0.250799472
YML118W,99,0.310370977
YML119W,35,0.458944659
YML120C,407,0.352047379
YML121W,274,0.379722788
YML122C,44,0.382655383
YML123C,338,0.345721461
YML124C,691,0.307647735
YML125C,325,0.244743205
YML126C,392,0.337304141
YML127W,172,0.361669809
YML128C,491,0.413619322
YML129C,135,0.356727097
YML130C,311,0.354273888
YML131W,260,0.321648572
YML132W,70,0.387244387
YML133C,97,0.478127612
YML133W-A,4,0.730730731
YML133W-B,4,0.730730731
YMR001C,682,0.432113932
YMR001C-A,12,0.307223891
YMR002W,203,0.363738122
YMR003W,36,0.484984985
YMR004W,221,0.304788952
YMR005W,256,0.355265422
YMR006C,147,0.328246614
YMR007W,28,0.471650222
YMR008C,168,0.32968683
YMR009W,175,0.325451165
YMR010W,116,0.343774809
YMR011W,461,0.2437926
YMR012W,331,0.305281112
YMR013C,216,0.341827939
YMR013C-A,1,0.805805806
YMR014W,354,0.601853266
YMR015C,431,0.289205679
YMR016C,242,0.362912499
YMR017W,228,0.397019827
YMR018W,187,0.369390781
YMR019W,79,0.324184944
YMR020W,457,0.307743192
YMR021C,186,0.361689647
YMR022W,277,0.425172465
YMR023C,428,0.285727316
YMR024W,810,0.321224929
YMR025W,76,0.383804857
YMR026C,210,0.435373469
YMR027W,92,0.331472777
YMR028W,329,0.348451795
YMR029C,194,0.326207651
YMR030W,126,0.344487344
YMR030W-A,2,0.374874875
YMR031C,172,0.326396164
YMR031W-A,31,0.443960089
YMR032W,389,0.360965078
YMR033W,686,0.314091059
YMR034C,88,0.276105651
YMR035W,246,0.240366383
YMR036C,406,0.424579752
YMR037C,847,0.352690353
YMR038C,370,0.304228553
YMR039C,301,0.320513204
YMR040W,141,0.313469498
YMR041C,109,0.341488277
YMR042W,273,0.289512956
YMR043W,489,0.381135737
YMR044W,99,0.389116389
YMR045C,14,0.210782211
YMR046C,86,0.283900179
YMR047C,373,0.369828273
YMR048W,389,0.430826714
YMR049C,717,0.570766024
YMR050C,14,0.223866724
YMR051C,73,0.281692652
YMR052C-A,56,0.455884456
YMR052W,127,0.340096002
YMR053C,157,0.395267879
YMR054W,377,0.333407678
YMR055C,322,0.401364097
YMR056C,477,0.340491435
YMR057C,2,0.602602603
YMR058W,407,0.350888973
YMR059W,77,0.431730432
YMR060C,283,0.341864833
YMR061W,664,0.30732992
YMR062C,330,0.321736888
YMR063W,131,0.317080439
YMR064W,121,0.297959116
YMR065W,151,0.350211138
YMR066W,142,0.300145216
YMR067C,183,0.345416455
YMR068W,596,0.255557571
YMR069W,144,0.366088311
YMR070W,461,0.290016698
YMR071C,44,0.411070161
YMR072W,411,0.277698623
YMR073C,267,0.304900406
YMR074C,191,0.29731302
YMR075C-A,72,0.449838728
YMR075W,293,0.382515621
YMR076C,404,0.323536408
YMR077C,246,0.37581077
YMR078C,422,0.40801465
YMR079W,475,0.324364364
YMR080C,669,0.436952648
YMR081C,105,0.357872158
YMR082C,1,0.630630631
YMR083W,316,0.319484041
YMR084W,306,0.268801481
YMR085W,320,0.255442943
YMR086W,71,0.403248319
YMR087W,70,0.347361647
YMR088C,330,0.24700458
YMR089C,552,0.290649345
YMR090W,434,0.349573075
YMR091C,228,0.33033033
YMR092C,224,0.319667882
YMR093W,605,0.540297322
YMR094W,161,0.556258121
YMR095C,223,0.293023966
YMR096W,253,0.273573969
YMR097C,391,0.312578563
YMR098C,94,0.389932486
YMR099C,108,0.393578764
YMR100W,134,0.308659406
YMR101C,349,0.273528543
YMR102C,137,0.3630711
YMR103C,39,0.480865481
YMR104C,418,0.361011729
YMR105C,603,0.42514986
YMR105W-A,1,0.551551552
YMR106C,432,0.380642216
YMR107W,163,0.391010643
YMR108W,520,0.314668515
YMR109W,393,0.334971103
YMR110C,647,0.382947089
YMR111C,15,0.313847181
YMR112C,102,0.576458812
YMR113W,330,0.257991325
YMR114C,99,0.249421138
YMR115W,105,0.41326088
YMR116C,1050,0.477273464
YMR117C,243,0.479401212
YMR118C,350,0.332398112
YMR119W,132,0.42652501
YMR119W-A,1,0.888888889
YMR120C,511,0.29997904
YMR121C,511,0.58527412
YMR122C,7,0.250965251
YMR122W-A,39,0.324580991
YMR123W,179,0.284703698
YMR124W,170,0.272348819
YMR125W,670,0.514111126
YMR126C,29,0.421455939
YMR127C,337,0.369999079
YMR128W,648,0.494245789
YMR129W,202,0.423889236
YMR130W,150,0.233740407
YMR131C,668,0.497830165
YMR132C,41,0.303254474
YMR133W,88,0.404142779
YMR134W,43,0.398375119
YMR135C,119,0.378782143
YMR136W,219,0.215174078
YMR137C,329,0.330619373
YMR138W,191,0.338930554
YMR139W,1012,0.276453331
YMR140W,214,0.298003611
YMR141C,2,0.484984985
YMR141W-A,1,0.928928929
YMR142C,537,0.545733816
YMR143W,858,0.531418365
YMR144W,39,0.360642694
YMR145C,378,0.342000731
YMR146C,676,0.459175151
YMR147W,50,0.491091091
YMR148W,101,0.39522691
YMR149W,289,0.340343804
YMR150C,260,0.238850389
YMR151W,54,0.412746079
YMR152W,228,0.286295067
YMR153C-A,1,0.802802803
YMR153W,168,0.436251728
YMR154C,267,0.31433306
YMR155W,59,0.339067881
YMR156C,411,0.277423409
YMR157C,46,0.447556252
YMR158C-A,7,0.568139568
YMR158W,571,0.523884655
YMR158W-B,37,0.29810892
YMR159C,91,0.493372493
YMR160W,7,0.231660232
YMR161W,291,0.41248465
YMR162C,200,0.301001001
YMR163C,72,0.445181292
YMR164C,175,0.333196053
YMR165C,400,0.368078078
YMR166C,79,0.304583064
YMR167W,472,0.352350232
YMR168C,127,0.591426072
YMR169C,664,0.373011566
YMR170C,512,0.314953626
YMR171C,187,0.320031261
YMR172C-A,1,0.788788789
YMR172W,157,0.404761449
YMR173W,295,0.325308359
YMR173W-A,109,0.360681783
YMR174C,194,0.363399482
YMR175W,250,0.33833033
YMR175W-A,4,0.362362362
YMR176W,687,0.314209406
YMR177W,235,0.25419888
YMR178W,128,0.243986174
YMR179W,151,0.289832879
YMR180C,57,0.404544896
YMR181C,107,0.29279747
YMR182C,295,0.248126092
YMR182W-A,13,0.232155232
YMR183C,339,0.341388586
YMR184W,100,0.347627628
YMR185W,156,0.273080773
YMR186W,1383,0.346555522
YMR187C,6,0.374374374
YMR188C,584,0.531183581
YMR189W,339,0.323984752
YMR190C,746,0.399249115
YMR191W,73,0.30533273
YMR192W,166,0.318300228
YMR193W,503,0.445180767
YMR194C-A,1,0.229229229
YMR194C-B,54,0.407296185
YMR194W,525,0.585547452
YMR195W,69,0.419796608
YMR196W,296,0.373532316
YMR197C,265,0.431888492
YMR198W,224,0.344170063
YMR199W,522,0.317280882
YMR200W,173,0.332019881
YMR201C,289,0.535597882
YMR202W,286,0.324954325
YMR203W,636,0.400930805
YMR204C,68,0.384973209
YMR205C,572,0.3000623
YMR206W,92,0.352178265
YMR207C,456,0.292972797
YMR208W,353,0.334737003
YMR209C,95,0.309730783
YMR210W,98,0.298809013
YMR211W,71,0.278433363
YMR212C,119,0.27710063
YMR213W,1030,0.488900551
YMR214W,397,0.336795234
YMR215W,97,0.307709772
YMR216C,474,0.289962959
YMR217W,1184,0.394390167
YMR218C,168,0.382793508
YMR219W,134,0.36942166
YMR220W,142,0.383143707
YMR221C,72,0.354618507
YMR222C,32,0.320977227
