max_5_ind_1,max_5_ind_2,max_5_ind_3,max_5_ind_4,max_5_ind_5
5792,5330,5886,831,522
4676,2012,1789,4861,2723
5859,1905,-2,-2,-2
1998,5394,4062,3187,800
555,4543,2344,5705,4610
3463,5877,1868,234,6487
4721,5653,2640,1251,4304
442,6253,4981,6135,2301
4335,3142,6635,5205,48
2334,1478,92,1649,5078
5832,186,429,4198,5348
4816,1799,2766,5612,2213
1156,1564,3381,610,393
5805,3310,2760,3418,3980
2220,5593,4455,2060,6291
6635,238,2006,1906,4491
5875,5791,626,3406,1616
5148,4417,3149,1189,3466
2101,6316,1352,5075,5668
5863,1868,5051,2653,2687
5879,-2,-2,-2,-2
3227,337,6367,371,1851
5173,1395,4135,1966,2247
3149,2629,1189,4053,3814
5006,4270,4051,1180,3996
5006,5142,5141,257,4270
6427,5609,6378,349,350
3563,5416,4833,343,5651
6435,3327,5066,3769,522
5886,5232,6358,-2,-2
8,5558,2318,3290,4296
5480,6559,989,4048,3849
4043,2239,3508,4171,252
161,410,4566,3321,707
2369,2916,2166,2433,2139
4426,207,6507,5638,3450
2106,123,2667,4040,3144
5360,1117,1887,4516,848
4312,2323,1469,2374,4443
1582,835,1645,6176,1459
3258,4699,6009,2777,1739
1408,6169,2689,3596,1218
989,4652,6552,1894,3517
3880,1502,4405,4987,267
2408,3995,2528,4867,5431
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
123,4462,2402,2106,4282
407,2124,1049,1100,1499
5671,873,5737,400,2114
6485,5814,1284,1569,2194
1450,5259,855,3999,4481
2244,4111,846,298,446
2201,2649,6322,205,1073
5912,2823,4372,1008,206
5915,5913,2823,-2,-2
3397,1350,3954,3670,1353
6586,4282,4583,6645,4858
2633,4740,984,4379,4281
5695,1364,223,6638,528
5292,133,823,5477,2552
1731,894,1083,1080,1283
5648,2267,4331,2963,1019
1876,3870,4365,818,295
4199,51,5345,1357,1876
2304,3909,1295,4294,2250
4335,2882,1998,800,4452
2244,4111,846,298,446
5926,5937,5946,5957,5928
3095,1815,2592,715,10
4450,1032,5007,1725,4463
-2,-2,-2,-2,-2
4409,4065,689,3394,3590
1681,3321,229,5115,5301
469,1906,1856,214,48
1966,4135,1833,1236,770
4413,3190,5962,2668,4396
1858,4128,6438,609,5943
1508,4619,5835,851,5927
5006,4748,4270,4051,1180
5006,4270,4051,1180,3996
1885,4362,1137,1317,1889
5707,637,1390,5924,433
3724,2166,1473,5958,6660
2469,1695,2155,2288,2925
4345,3301,3705,52,3618
5431,5241,3474,1961,5545
3340,2853,609,6093,938
-2,-2,-2,-2,-2
5949,4427,903,5969,1101
2233,5948,2669,4853,5091
3140,610,523,597,3032
5952,5950,3139,-2,-2
2543,5699,2144,3849,305
2507,2942,4566,4853,2474
5066,1869,2856,802,4278
6569,2916,3817,6663,5855
4197,2781,138,2410,774
2131,2080,4443,2374,5247
3558,6569,2916,3724,3817
444,1542,3083,2472,5292
2751,3580,1142,1738,4579
4886,1225,5225,2366,2637
6290,5935,2429,2712,786
6466,5323,3579,5264,3836
829,1908,3855,1589,2149
3563,344,5651,5416,343
5965,2823,6403,5272,3266
5361,2302,5535,139,1810
5567,3833,1014,2909,2711
3721,1788,4978,3869,5485
3118,6294,6516,4417,361
5627,864,3699,152,2542
3558,6569,2369,2916,3724
956,2861,2820,1311,2637
596,894,6419,1772,2112
4577,1876,955,3921,5005
2935,2628,4052,5977,4359
5976,2563,5978,11,4780
2563,4562,3282,5977,11
4065,4012,6005,1215,-2
6635,4033,3355,2781,6247
3036,3540,4090,3364,3407
3548,4809,25,4670,3020
904,2244,4111,298,846
1292,4338,3406,6173,4634
5813,4870,5989,539,4141
4834,3648,5741,6031,3321
4065,2929,2887,3999,2408
1998,1170,4134,3671,6606
339,5985,2588,4141,539
2892,2267,6512,2605,2714
6376,5418,4278,5630,6200
2858,1981,3576,5142,2637
5477,5488,4929,5094,3991
5075,4743,2841,541,5614
5996,3147,3802,5426,4194
5995,1813,4905,2061,5426
5295,3237,4212,2068,1312
1279,4815,2140,6565,4386
596,2879,5237,2310,2089
3151,4134,6043,5228,6035
2761,810,6509,6590,5629
4498,3290,6252,1123,4404
3931,6494,1302,4939,3294
566,5682,5419,5672,1957
4012,1200,370,1915,5626
5385,3785,141,4918,5187
3258,4699,6009,2777,1739
3501,1744,3926,1262,2454
3258,4699,2777,1739,2143
3567,5892,889,1603,6037
6012,-2,-2,-2,-2
6011,5538,5158,1867,5453
1996,6106,1723,5270,4736
2432,880,1905,451,274
6463,2101,2513,6619,5037
1651,2926,4767,4065,3372
3955,609,4360,4984,1191
1655,4574,4808,389,2384
567,2993,3326,77,3519
6435,3327,5066,1869,2856
2505,4685,1214,6215,3024
1161,135,981,5650,3432
4107,2717,4916,2141,5420
5699,3879,2144,2543,5034
6024,6403,2823,1008,4056
985,2134,1083,1731,1283
5622,1366,360,3135,1196
4461,4279,5985,475,5356
3371,919,1229,3271,1263
1087,6029,6306,6031,4834
666,2948,2639,6450,5107
1146,6644,5566,2922,4714
2586,5999,2879,804,576
2586,2879,5999,1072,2164
1355,3769,5734,642,4764
66,3290,3015,4742,623
4740,5917,2372,276,4696
3441,565,6491,5492,6172
3612,6573,6649,368,1167
1878,4962,5534,1104,6213
6490,1186,2492,-2,-2
846,298,446,6560,1804
5066,2808,1869,5228,2174
4226,147,5044,3280,136
2720,4065,3130,370,4976
3814,3311,348,997,1648
1897,357,5117,6405,1265
1936,823,6003,1472,3532
4445,3359,5009,3927,972
6049,3,5008,460,2817
4167,2411,4470,4715,6581
6053,3604,271,1914,2896
3604,6052,3348,950,5612
4434,3278,1409,5394,703
2230,1162,5142,3323,121
6575,4174,5336,4045,2526
6409,5678,1287,1508,2790
1997,4640,4377,829,99
5900,1894,3517,4233,4384
6061,4300,5954,5630,2174
3327,5066,3643,3769,522
4929,1574,1340,1235,279
846,298,446,6560,1804
2910,1879,1172,1581,616
6424,3672,4098,6059,3469
-2,-2,-2,-2,-2
3708,3946,1521,5264,2899
3851,3037,5510,4215,2355
4065,3011,-2,-2,-2
2304,291,3858,5020,2150
4427,5969,587,756,3072
3849,4652,6552,813,3215
1507,1445,1894,265,6337
866,868,24,3641,1296
1868,2050,234,5751,5051
1356,4565,2786,1742,2790
5040,6078,173,4538,3256
6077,6603,-2,-2,-2
2202,2309,1957,1998,644
4951,6397,1540,4968,5569
2667,1108,123,2106,3485
3115,1876,3212,128,5199
-2,-2,-2,-2,-2
1995,2756,6103,2937,2120
6086,1271,5201,2326,1101
1655,4574,4808,389,2384
6088,1790,2278,-2,-2
5690,3396,6087,4618,3730
2568,380,6322,2767,6490
6089,-2,-2,-2,-2
66,6627,5732,2116,502
120,6093,4398,4578,6101
5852,3340,5178,5357,809
777,3685,3885,2183,5693
3558,6096,6569,2916,5371
3558,6569,2916,5955,3797
2974,4065,183,2808,5954
5039,1174,2565,1485,1778
3654,5006,6192,-2,4072
5006,4270,4051,1180,3996
6162,3555,5668,5322,2065
2168,2335,4583,3702,6103
6329,1489,344,4114,4972
463,6450,3693,5107,2639
4227,3886,2790,990,3240
4898,1723,6013,1996,5270
2606,6682,6169,6349,6688
4371,3093,1341,1935,2127
3169,1530,6482,4087,881
3866,1993,2870,5283,3153
5070,1411,6161,2203,5031
5256,4143,409,6704,402
6459,2591,5512,2640,4304
3310,2760,3418,5475,5805
2337,143,3781,1162,6055
1919,4023,2937,5524,284
3262,2348,3049,3429,6367
6499,3643,1844,1499,3501
3258,4699,6009,2777,1739
60,6281,2846,5327,1289
6122,2193,5277,-2,-2
6123,6121,6151,6149,6148
6122,2011,-2,-2,-2
1170,1437,1957,623,1590
4400,6358,399,1268,1928
846,298,446,6560,1804
3287,6649,4598,1957,1997
1738,5635,403,2217,3049
4795,5183,3155,424,4748
94,4809,4670,3548,5982
5023,62,3181,4240,5081
950,6492,995,71,3778
5795,3193,3192,6135,1553
5795,3193,3192,6135,1553
5865,6253,442,2301,4981
6137,569,6149,6151,5526
6136,456,3363,750,5647
4387,5894,5276,5906,2953
4130,4812,2167,1892,6141
4065,1601,2091,-2,-2
6142,4221,1699,2223,2732
6141,2740,2732,4221,4812
855,4130,2167,5003,6142
5100,5567,308,5104,253
5396,6368,1923,5692,4459
2356,2358,5714,3949,5377
3326,6431,849,3753,1498
6446,6151,6149,6447,6122
6151,6122,6148,6448,6152
4601,5776,1328,5106,6449
6149,6122,6148,6152,6154
3826,6104,45,6450,790
6155,6156,6288,3784,2595
6451,6151,6149,6122,5741
6156,6153,6288,3784,-2
6155,1621,6153,1619,1620
1689,3375,4034,5141,257
4542,6223,4832,3597,589
4419,6524,1180,907,3594
2457,6612,4842,5658,4782
6689,1411,2203,4150,5031
1868,6101,5766,817,1413
1424,0,383,2417,5849
4833,6595,2055,5396,595
1394,5021,900,2418,435
2234,5413,2084,1289,921
4725,2208,4706,4616,4753
3267,831,3327,5066,5228
1218,6636,2226,410,3664
6423,2381,4162,3112,4197
2756,2131,2840,4277,4240
3441,565,6038,5492,2715
5186,1189,492,1934,3149
2562,1376,1306,4501,482
3269,1802,4735,2906,116
1582,835,5089,1459,5897
2501,4095,96,5798,3616
4972,87,2643,4703,1455
2222,539,339,5813,4141
4958,4340,1455,501,2937
5313,5034,852,5205,2220
974,4603,3584,2193,3154
3931,18,3294,4421,5198
4738,5514,4979,2304,6276
5063,4984,1240,5573,5750
5418,981,885,2332,146
5550,2617,398,2065,6383
2822,4137,2873,1303,5283
636,1570,4376,3425,297
6191,4211,5362,4988,6366
6190,1331,1739,-2,-2
259,5041,3316,2101,4122
2971,5687,5593,5301,1844
5220,3555,3223,3062,1632
4065,3587,1090,-2,-2
4065,3725,-2,-2,-2
6322,1824,681,5370,4502
1798,6199,5499,4070,3687
1513,738,5136,5695,4154
5066,2808,5228,2856,2174
6200,2536,5297,6095,-2
4516,1,5003,848,1566
5693,5353,907,2367,1389
5708,4994,370,1219,1461
6539,2,377,1100,5090
1551,2851,337,2410,138
3570,1296,3448,2132,265
1685,3261,6509,1937,676
3861,3019,3102,5988,2482
1715,3451,3876,3556,265
819,4495,4235,4807,3177
845,120,1275,2153,4994
2181,6098,6040,4364,4529
1108,286,3665,5025,1326
4682,2667,4040,2513,2608
6525,55,4039,53,2112
-2,-2,-2,-2,-2
5690,3730,4930,5579,3396
4240,62,5081,6132,5642
3322,3790,1104,224,1198
4974,3036,2400,4090,3364
4984,721,35,5480,4048
6158,4542,3663,589,4203
4550,983,4860,6225,1690
4589,5308,6224,308,2736
4700,2794,6061,5066,1816
3432,2968,6276,5514,973
4705,5208,3914,5827,4600
4065,6580,4090,1923,2033
6231,4488,4103,3919,3758
6230,3433,4345,1788,-2
5203,3936,1407,5831,4349
5322,5339,4056,667,5676
6337,2600,1507,5057,5149
6572,6305,6173,4065,2474
6440,3678,1444,6477,772
904,2244,4111,298,846
-2,-2,-2,-2,-2
846,298,446,6560,1804
1897,4984,6545,2656,1911
4189,88,4813,3347,3475
4107,1105,4832,6646,3706
975,4311,2866,6654,3132
4504,6260,2583,2965,5093
4367,5915,3954,3397,3670
1683,5728,502,5215,5431
2781,3835,4197,447,1853
846,298,446,6560,1804
2593,4126,3690,5352,5602
2354,2735,3970,3584,2618
5066,1869,2856,802,6375
4498,6002,1823,1123,4404
2180,5865,3762,2297,2258
2600,6234,6337,5057,5149
1668,970,2253,2418,1915
1055,4502,5654,1324,1073
2400,3407,3364,6221,4090
3236,1443,164,2549,3109
5365,925,6280,488,207
5093,6244,4504,2583,2965
2854,6262,1501,4635,5093
3931,1293,2973,3762,5292
2859,5585,2553,4028,6256
5645,5699,1798,3742,1499
5117,5761,5177,6405,4954
6267,6297,6272,6258,6302
6132,6266,6297,6272,6258
6643,6616,5653,3608,4721
4665,3181,4754,5560,4756
4565,3348,3861,2766,479
1390,5707,836,637,4975
6273,6267,6297,6266,1987
6272,4892,-2,-2,-2
4335,48,469,5424,6423
2292,6526,5456,5553,812
3432,5514,2968,4738,4979
1774,1408,2689,6169,1077
3849,4984,305,6251,3746
4458,2765,3779,2529,330
925,207,4346,2049,354
2846,1935,6120,60,3905
3035,1925,916,1367,2916
307,5917,6349,5023,2633
6422,3707,5311,1418,56
1852,2110,2856,2341,3628
5559,831,3327,4300,6606
257,5142,5561,258,5141
4493,5339,2442,4327,3784
2369,2569,1897,565,4706
5962,4672,2712,5122,2962
846,298,446,6560,1804
287,4029,4019,1888,3829
5056,3349,3781,1267,1548
3118,5970,500,361,4417
-2,-2,-2,-2,-2
894,596,6419,2112,1772
6298,6266,6267,6272,6258
6297,4577,2157,1876,33
2887,4097,86,1541,440
5456,352,847,4830,3104
3355,2781,3835,4033,6635
3020,6267,6297,6266,76
6304,2198,6502,4145,1599
904,2244,4111,846,298
4103,3881,4302,2638,438
4834,3887,2838,5390,3339
2808,5228,1869,6251,4091
3909,3865,1732,5707,4294
3869,2498,4345,4202,3301
207,4923,2049,5476,488
5131,6502,4558,4662,5794
4984,989,2504,4384,3545
16,910,818,1111,2288
1209,157,-2,-2,-2
399,1268,643,3375,217
5075,1694,4940,4861,623
1695,189,609,6603,3955
5056,2851,3510,3620,2148
5473,6340,3742,1748,1973
5624,5193,4335,1187,4784
4893,1154,6389,4944,5176
2345,2649,205,5912,2767
4335,6635,48,238,1365
5027,4133,1413,6162,1159
5426,3913,5715,4286,5556
750,1134,930,5647,1955
2987,3365,2887,3433,1309
4548,1054,6658,2277,6507
6103,3500,3164,344,1489
4100,1140,2492,3296,1798
3863,1450,5782,2602,2944
2754,5431,3995,752,1420
4743,-2,1024,4072,6249
1888,2485,6292,274,3755
1474,5375,3321,4566,657
5071,2897,4061,3955,1559
6234,2600,1507,5057,3508
566,5682,1868,6005,4935
3995,2567,1037,2111,371
4884,4233,5900,3079,2445
2028,5345,5443,3681,3725
2964,5116,3561,3878,4733
5212,847,5456,3104,352
5019,3465,6343,372,2565
314,5033,521,4228,6251
5507,5115,161,6169,3321
6500,5126,155,483,3585
6349,-2,-2,-2,-2
6348,5917,4740,3161,984
1983,3854,2185,647,3027
5364,6131,1803,4933,6219
2485,3989,3185,4306,4321
374,5919,1994,2723,1243
4555,5374,5731,2887,5011
3613,5050,4051,4561,3996
4819,3331,290,2194,1569
5509,1654,3550,2787,2794
4400,6125,399,1928,6315
3279,2646,564,3499,5616
1407,2595,4173,3690,254
6362,2198,6303,4159,4145
846,298,446,6560,1804
6401,3712,5915,1320,5276
5664,3274,2171,2712,4819
4777,1789,3071,2793,4694
1135,2319,4221,4812,4116
3049,3262,3429,5215,5839
1848,743,1509,818,5330
1439,1771,-2,-2,-2
3181,918,2868,5919,898
4602,2832,2145,5701,4802
1245,1537,216,280,3082
3170,3286,3583,5760,1695
865,6408,6547,4716,3794
5066,1869,2856,1721,1140
5418,5991,1206,807,4278
5900,4984,989,4652,6552
6427,5609,2519,5884,6580
379,2556,170,6664,2064
6055,3417,520,4984,2230
3327,5066,3769,522,4278
3132,6654,975,4311,725
6187,1785,5550,424,2314
846,298,446,6560,1804
6020,2474,6387,4678,6160
6387,5683,4964,1815,6354
6386,6385,6354,613,6421
4941,376,993,2910,2864
4893,3037,5510,1252,2203
2836,4828,2921,1973,3975
4984,6251,5954,6200,6465
5732,2611,518,5803,5499
2227,511,512,916,1558
4949,4065,4948,5596,5206
2633,2045,3122,1635,5917
3858,5485,1788,3869,3721
32,6080,2373,4767,1205
39,3216,3607,482,1735
4574,389,2384,965,3748
2247,1236,5173,2787,2366
6363,1206,5075,2031,4423
3501,1744,5034,5367,1262
6402,3103,509,2823,6025
5301,3816,522,4890,3218
5761,1265,2169,4038,5177
6106,4898,4736,6013,1723
2773,4335,1998,4784,366
6374,865,6547,4716,3794
3741,1508,3290,4640,4742
3484,1616,4846,5528,5726
2472,900,4517,2854,2882
3405,2045,4652,4213,4419
4654,1040,270,269,1897
904,2244,4111,298,846
904,2244,4111,298,846
4966,925,1632,899,3394
6415,-2,-2,-2,-2
6419,2652,2411,-2,-2
894,596,1443,6296,1772
6603,1376,6174,2315,1733
335,5708,1219,1518,2637
2171,6284,4012,4584,5311
424,398,3422,4162,907
6065,118,6405,3894,2883
2883,2548,6424,3160,5006
5006,5112,4270,6598,4051
6378,5884,1025,2015,5458
3807,6486,4273,2305,160
6430,4583,795,4065,2296
6429,5721,5302,2206,1663
3753,3149,849,3814,5686
4802,6465,2630,1919,1502
6405,1484,2734,1363,1641
3344,6486,2494,3921,5262
5066,522,5000,831,2268
2094,2212,424,1933,6423
1255,1216,4418,6572,3011
609,1858,4128,6079,1733
5572,4291,982,1734,5196
3678,6236,772,6690,229
5387,1349,2552,1863,4065
4283,1573,1764,3626,2531
2705,6442,1573,4283,3850
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
6447,6148,3001,111,113
6446,6148,616,3001,111
6149,3643,2705,5620,3982
4601,5776,1328,5106,5711
6104,45,3826,6031,790
6154,6151,6149,3899,6122
6454,6453,2683,2682,247
6454,6452,244,3492,4595
6453,6452,3784,-2,-2
5235,6461,5186,6457,849
-2,-2,-2,-2,-2
6455,6461,1792,4644,5894
6405,3117,3194,510,2694
6113,2591,2304,894,3822
1076,3973,3353,5290,3391
5235,3244,6455,4417,1987
4748,3332,1959,3040,2712
2513,1873,6619,304,4535
4889,6112,1738,5215,1825
3558,6569,2916,3797,5855
5030,4121,2747,2289,4687
2078,2694,4044,4782,2396
-2,-2,-2,-2,-2
5831,6479,3851,2437,4688
4233,-2,-2,-2,-2
1873,6395,3851,6479,755
1869,6375,1721,1140,5174
-2,-2,-2,-2,-2
1957,1997,5395,5806,2333
462,4713,3375,129,5774
6595,5385,4187,3176,87
3678,6236,772,229,1354
1861,4417,218,1987,3476
153,2437,210,4828,3296
4830,5225,2366,5456,1981
5080,4872,624,3989,3172
1367,1115,881,6514,1925
1031,249,1110,5035,4709
1266,3254,4408,169,4065
5909,1284,4439,2368,984
3807,4273,6428,3499,2708
1868,5863,1404,4445,2050
177,3576,5142,5992,5800
2373,6397,1957,4951,2333
1073,3099,6089,2388,6566
2661,4785,6038,2070,714
950,6132,71,995,5078
1655,4574,389,6399,2384
6003,3184,3388,3248,2765
4742,6498,3872,6497,6496
6495,4634,3725,-2,-2
6498,6495,-2,-2,-2
4778,16,3358,910,818
1499,3501,1744,6118,5367
1567,3802,378,2853,6347
846,298,446,6560,1804
6501,2198,4145,3589,6303
3578,1739,4280,6264,1222
4501,3631,1376,364,1306
4143,2759,4502,2465,6256
2187,3972,3013,5363,3152
925,2277,207,4010,6658
4783,3440,6509,5294,1525
1685,2761,6590,810,6001
4675,2306,345,5561,4826
6510,4065,6208,2897,-2
2399,1875,2613,5990,4457
1724,3087,1207,4269,3345
1925,1367,1530,3169,4087
6377,378,2445,1748,6340
893,6517,982,5970,5891
6516,2823,-2,-2,-2
2245,5442,3886,431,2301
5192,3331,1971,4925,4173
2896,4312,1469,4431,5813
184,5120,4013,2369,2569
3052,1276,6298,4065,6631
4824,1080,741,1670,3542
4419,6159,5693,907,1180
6216,4039,3618,2112,3705
5553,692,6275,3332,1351
3861,5605,6270,4770,4099
5479,773,2224,5918,5604
3603,5566,4232,6338,1123
5414,944,22,1798,751
1010,815,6378,5884,532
4471,3381,2413,2961,463
-2,-2,-2,-2,-2
612,1860,2378,1490,4480
6072,-2,-2,-2,-2
3949,6537,914,5962,-2
4574,382,4808,6313,4065
6486,1420,2876,139,2165
4873,6205,2,3749,2220
205,3099,2345,1055,6205
3849,5900,148,4652,4564
1191,444,5071,3937,4010
4065,2277,1868,1545,355
3697,1236,2470,6400,3633
3963,2369,2916,3724,5892
6547,2823,1008,2069,3088
4716,6374,865,6408,5687
3273,2754,1546,3275,106
4348,6696,2974,1223,215
-2,-2,-2,-2,-2
916,5361,1473,3404,1095
5900,148,721,4652,4564
429,972,4423,1596,913
1999,2320,4876,3576,1921
3310,3418,2760,2276,1872
2651,5977,287,3756,6292
6558,5570,2901,6399,3269
2689,6169,4774,5408,4626
3545,4201,4984,989,1486
298,846,446,1804,4879
3258,4699,6009,2777,1739
4327,5339,3784,4524,2985
1908,5152,4677,2493,2322
2294,1193,2115,238,3430
4199,3587,4815,5443,1357
3258,4699,6009,2777,1739
2596,4065,68,5170,-2
3220,3001,5627,3699,113
3558,2916,3817,5955,3797
3129,2056,4670,2463,94
831,2268,6606,1355,522
1745,279,3887,585,4418
6039,6245,449,1322,1551
4055,4197,5136,3313,6161
4174,4045,1101,6056,1153
774,1732,4644,4143,5999
3519,4757,2940,2300,4099
2094,424,4748,398,3452
424,398,4162,3459,2212
6378,3655,4343,2015,5458
3586,3613,3165,5050,697
6583,6190,-2,-2,-2
2949,4535,4812,6582,1879
3354,962,5447,1526,572
3234,76,2823,-2,-2
285,5916,1657,5496,2381
1390,3909,836,5707,4776
938,5236,1639,3384,5699
2823,3088,-2,-2,-2
5629,6509,810,6001,1685
846,298,446,6560,1804
2489,4610,2433,2139,5705
5781,5185,4974,4814,5250
6688,3231,2606,6185,1240
5396,4187,3176,1560,473
4266,3841,15,5445,667
89,5006,6477,3304,2104
812,5006,5112,3714,4270
5559,3267,3327,5066,4300
5262,2494,1738,6492,3940
3968,133,3148,5919,3949
918,5919,2483,5486,4974
1695,189,6420,5794,3955
6605,2069,1483,3751,6403
2808,5228,2856,6251,3750
3327,5066,3769,522,5000
308,5567,4137,4065,6144
5612,2499,3778,1776,4109
-2,-2,-2,-2,-2
475,5795,3762,5820,3813
4555,6475,339,4122,1178
6160,2457,994,4948,4655
6614,-2,-2,-2,-2
6613,6519,4657,5752,503
4984,2377,860,3674,6059
6643,4885,3768,6268,466
5925,1868,3275,1215,5842
209,3376,3943,5115,6689
6463,3145,6620,6215,6015
6619,5555,2513,4409,1873
340,963,5006,4189,6354
340,5553,963,5006,4189
1214,2517,5117,4038,5352
5006,4270,5663,4051,1180
5161,3879,5006,4815,6412
1538,2628,5832,4,-2
6091,2075,2121,5448,5088
-2,-2,-2,-2,-2
1635,6657,4861,4365,3799
-2,-2,-2,-2,-2
4610,3263,4330,916,2592
313,473,4013,4671,4383
5699,3960,3402,2543,40
3302,4435,2927,5693,6595
238,911,4491,1021,4457
6169,410,2689,1774,1398
3505,3662,2058,3634,5618
2224,5695,2817,1740,1364
717,708,6642,3983,6641
6642,6641,4065,4881,3556
6643,951,5155,4755,780
6640,6643,4065,139,175
6641,6616,6268,2776,4638
5224,128,5848,2052,3759
285,1025,5458,2015,1657
3936,3663,4832,5388,4284
6422,2171,3549,424,5153
875,3500,3710,5385,4187
3287,1997,6127,1957,4598
6651,3468,3988,-2,-2
5900,1894,3517,4233,4384
5131,1351,5212,6300,360
1582,835,1459,6176,4419
5413,3132,2866,6382,5161
5900,4984,989,4652,6552
826,4761,518,368,3508
1635,6629,4861,3119,4365
2277,925,4548,1054,6328
1897,2417,6663,6660,5150
3558,6569,2369,2916,3724
2773,2202,6407,1998,2601
2312,4518,3306,2578,5355
5471,6569,5273,3817,5955
5801,4053,6692,2064,2807
4064,3429,6367,3842,3049
1700,2637,6157,6228,6488
3995,2210,4175,570,3940
6670,6669,6665,6667,6664
6668,1592,6670,1028,3659
6668,6671,5082,780,4755
6670,3595,5055,4123,3561
6674,6673,4605,1176,1493
6674,6672,4788,1176,4424
6673,6672,1176,4055,6249
6676,6677,2021,6678,1947
6675,6677,6678,1947,2021
6675,6676,6678,3784,-2
3746,6676,6677,6675,768
6680,6699,6681,6702,6706
6702,6706,6681,6679,6698
6680,6702,6679,6706,6699
6703,6705,6690,6692,2807
6695,6692,6703,6705,6682
6693,6690,6695,1240,6694
6705,6703,6692,6690,6693
6703,6705,6690,6692,6682
6703,6705,6690,6682,6688
6687,3231,2606,6594,6682
6690,6236,6696,229,3617
6440,3678,6236,6705,772
1352,6679,1995,13,3673
6703,5801,6664,3431,6705
6703,6705,1652,5801,6690
6705,6703,3231,1652,5801
6703,6705,6682,1652,5801
3678,6236,772,3617,289
2689,3609,526,410,816
6680,6706,6681,6699,6702
6702,6706,6679,6681,6680
-2,-2,-2,-2,-2
5060,965,1837,4498,4634
6681,6680,6699,6706,6679
4121,6682,6692,2807,6705
937,3859,3764,6703,6686
6703,2807,6690,6682,6692
6680,6699,6702,6681,6698
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
-2,-2,-2,-2,-2
